index,start,end,duration,text,发言玩家,发言轮次,Uid,身份,阵营,player 1,player 2,player 3,player 4,player 5,player 6,player 7,player 8,player 9,player 10,player 11,player 12,,
791,1797.77,1798.98,1.21,看6号玩家站边呗,4,6,4_6,平民,,,,,,,,,,,,,,,
792,1798.98,1799.38,0.4,对不对,4,6,4_6,平民,,,,,,,,,,,,,,,
793,1799.38,1800.52,1.14,6号玩家如果有身份,4,6,4_6,平民,,,,,,,,,,,,,,,
794,1800.52,1801.4,0.88,我就再调整,4,6,4_6,平民,,,,,,,,,,,,,,,
795,1801.4,1803.04,1.64,如果没有身份站的是狼边,4,6,4_6,平民,,,,,,,,,,,,,,,
796,1803.04,1804.92,1.88,再看我觉得桃子是悍跳,4,6,4_6,平民,,,,,,,,,,,,,,,
797,1804.92,1806.56,1.64,其实我没有听出来桃子一定是狼,4,6,4_6,平民,,,,,,,,,,,,,,,
798,1806.56,1808.08,1.52,但我觉得9号玩家是个预言家,4,6,4_6,平民,,,,,,,,,,,,,,,
799,1808.08,1809.49,1.41,我自己是个好人,4,6,4_6,平民,,,,,,,,,,,,,,,
800,1809.49,1811.43,1.94,那3号玩家是个金水,4,6,4_6,平民,,,,,,,,,,,,,,,
801,1811.43,1816.55,5.12,所以十2、1、2这边的格局大概就是我的判断,4,6,4_6,平民,,,,,,,,,,,,,,,
802,1816.55,1818.65,2.1,大概是一二中可能有一个狼,4,6,4_6,平民,,,,,,,,,,,,,,,
803,1818.65,1819.83,1.18,一二中可能有一个狼,4,6,4_6,平民,,,,,,,,,,,,,,,
804,1819.83,1821.97,2.14,12号玩家可能占一个位置啊,4,6,4_6,平民,,,,,,,,,,,,,,,
805,1821.97,1823.01,1.04,给大卫些压力呗,4,6,4_6,平民,,,,,,,,,,,,,,,
806,1823.01,1823.49,0.48,无所谓的,4,6,4_6,平民,,,,,,,,,,,,,,,
807,1823.49,1824.47,0.98,如果大卫是个好人,4,6,4_6,平民,,,,,,,,,,,,,,,
808,1824.47,1825.99,1.52,把一二打进狼坑可以的,4,6,4_6,平民,,,,,,,,,,,,,,,
809,1825.99,1828.79,2.8,因为起牌我就觉得123这边狼挺多的,4,6,4_6,平民,,可能是狼,可能是狼,,,,,,,,,,可能是狼,,
810,1828.79,1831.17,2.38,三阶金水我们给到一二压力好吧,4,6,4_6,平民,,,,,,,,,,,,,,,
811,1831.17,1833.71,2.54,其实我认为9号玩家预言家是很难打动的,4,6,4_6,平民,,,,,,,,,,,,,,,
812,1833.71,1834.49,0.78,道理很简单,4,6,4_6,平民,,,,,,,,,,,,,,,
813,1834.49,1836.49,2,9号玩家预言家非常朴实无华,4,6,4_6,平民,,,,,,,,,,,,,,,
814,1836.49,1837.63,1.14,没有任何装饰,4,6,4_6,平民,,,,,,,,,,,,,,,
815,1837.63,1838.77,1.14,没有任何修饰,4,6,4_6,平民,,,,,,,,,,,,,,,
816,1838.77,1840.25,1.48,就是一个简简单单,4,6,4_6,平民,,,,,,,,,,,,,,,
817,1840.25,1841.29,1.04,我是预言家,4,6,4_6,平民,,,,,,,,,,,,,,,
818,1841.29,1844.31,3.02,这种悍跳如果想要队友给他冲锋,4,6,4_6,平民,,,,,,,,,,,,,,,
819,1844.31,1846.01,1.7,队友要很用力,4,6,4_6,平民,,,,,,,,,,,,,,,
820,1846.01,1847.27,1.26,9号玩家能是混吗,4,6,4_6,平民,,,,,,,,,,,,,,,
821,1847.27,1847.79,0.52,不是混,4,6,4_6,平民,,,,,,,,,,,,,,,
822,1847.79,1849.37,1.58,因为9号玩家如果是混,4,6,4_6,平民,,,,,,,,,,,,,,,
823,1849.37,1850.77,1.4,他跟狼是一样的工作,4,6,4_6,平民,,,,,,,,,,,,,,,
824,1850.77,1851.45,0.68,没有工作,4,6,4_6,平民,,,,,,,,,,,,,,,
825,1851.45,1853.92,2.47,所以9号玩家我觉得就是独立识别的预言家,4,6,4_6,平民,,,,,,,,,,,,,,,
826,1853.92,1855,1.08,站边9号,4,6,4_6,平民,,,,,,,,,,,,,,,
827,1855,1856.8,1.8,然后10号玩家稍微多聊一下,4,6,4_6,平民,,,,,,,,,,,,,,,
828,1856.8,1857.96,1.16,10号玩家起手,4,6,4_6,平民,,,,,,,,,,,,,,,
829,1857.96,1858.88,0.92,他能不能是狼呢,4,6,4_6,平民,,,,,,,,,,,,,,,
830,1858.88,1859.36,0.48,可以是狼,4,6,4_6,平民,,,,,,,,,,,,,,,
831,1859.36,1860.62,1.26,那就是划水狼呗,4,6,4_6,平民,,,,,,,,,,,,,,,
832,1860.62,1862.62,2,划水狼划的很没水平啊,4,6,4_6,平民,,,,,,,,,,,,,,,
833,1862.62,1863.48,0.86,张扬对吧,4,6,4_6,平民,,,,,,,,,,,,,,,
834,1863.48,1866.74,3.26,我觉得张扬就是没信息的好人面居高,4,6,4_6,平民,,,,,,,,,,,好人,,,,
835,1866.74,1867.66,0.92,所以他是平民,4,6,4_6,平民,,,,,,,,,,,,,,,
836,1867.66,1871.13,3.47,更像或者他他也做不成什么吃刀女巫之类的,4,6,4_6,平民,,,,,,,,,,,,,,,
837,1871.13,1873.16,2.03,识别为好人好,4,6,4_6,平民,,,,,,,,,,,,,,,
838,1873.16,1874.6,1.44,那大概格局是这样,4,6,4_6,平民,,,,,,,,,,,,,,,
839,1874.6,1875.08,0.48,可以错吗,4,6,4_6,平民,,,,,,,,,,,,,,,
840,1875.08,1875.58,0.5,可以错,4,6,4_6,平民,,,,,,,,,,,,,,,
841,1875.58,1877.32,1.74,但是如果九是预言家,4,6,4_6,平民,,,,,,,,,,,,,,,
842,1877.32,1879.32,2,789十这边就是多好人,4,6,4_6,平民,,,,,,,,,,,,,,,
843,1879.32,1882.02,2.7,那么格局大格局还是不会有什么大问题的啊,4,6,4_6,平民,,,,,,,,,,,,,,,
844,1882.02,1883.52,1.5,桃子的发言呃,4,6,4_6,平民,,,,,,,,,,,,,,,
845,1883.52,1884.52,1,也完成了起跳,4,6,4_6,平民,,,,,,,,,,,,,,,
846,1884.52,1885.08,0.56,对不对,4,6,4_6,平民,,,,,,,,,,,,,,,
847,1885.08,1887.45,2.37,总体来说打的软一些呃,4,6,4_6,平民,,,,,,,,,,,,,,,
848,1887.45,1889.07,1.62,我别的没别的意见没什么了,4,6,4_6,平民,,,,,,,,,,,,,,,
849,1889.07,1891.19,2.12,就看后三位跟我有什么意见上冲突吗,4,6,4_6,平民,,,,,,,,,,,,,,,
850,1891.19,1892.59,1.4,我觉得是占九,4,6,4_6,平民,,,,,,,,,,,,,,,
851,1892.59,1894.59,2,我觉得如果鹏鹏是好人,4,6,4_6,平民,,,,,,,,,,,,,,,
852,1894.59,1896.42,1.83,不能识别不出九吧,4,6,4_6,平民,,,,,,,,,,,,,,,
853,1896.42,1897.7,1.28,应该能识别出吧,4,6,4_6,平民,,,,,,,,,,,,,,,
854,1897.7,1898.06,0.36,对不对,4,6,4_6,平民,,,,,,,,,,,,,,,
855,1898.06,1900.26,2.2,毕竟天天跟九打好,4,6,4_6,平民,,,,,,,,,,,,,,,
856,1900.26,1901.9,1.64,那彭彭如果是狼,4,6,4_6,平民,,,,,,,,,,,,,,,
857,1901.9,1905.23,3.33,似乎只能勾一勾,4,6,4_6,平民,,,,,,,,,,,,,,,
858,1905.23,1906.29,1.06,只能勾一勾对吧,4,6,4_6,平民,,,,,,,,,,,,,,,
859,1907.53,1909.82,2.29,呃再确定一下,4,6,4_6,平民,,,,,,,,,,,,,,,
860,1909.82,1910.9,1.08,要说九是悍跳,4,6,4_6,平民,,,,,,,,,,,,,,,
861,1910.9,1911.82,0.92,我认不下来,4,6,4_6,平民,,,,,,,,,,,,,,,
862,1911.82,1913.4,1.58,他退水我也认不下来,4,6,4_6,平民,,,,,,,,,,,,,,,
863,1913.4,1916.2,2.8,所以他只能是跳的预言家,4,6,4_6,平民,,,,,,,,,,,,,,,
864,1916.2,1920.54,4.34,就这样过,4,6,4_6,平民,,,,,,,,,,,,,,,
865,1921.46,1922.74,1.28,9号如果是混,3,7,3_7,平民,,,,,,,,,,,,,,,
866,1922.74,1924.04,1.3,你就退水,3,7,3_7,平民,,,,,,,,,,,,,,,
867,1924.04,1925.62,1.58,如果你刚在警上对吧,3,7,3_7,平民,,,,,,,,,,,,,,,
868,1925.62,1927.3,1.68,你就继续继续刚呗,3,7,3_7,平民,,,,,,,,,,,,,,,
869,1927.3,1929.32,2.02,因为我是好人牌,3,7,3_7,平民,,,,,,,,,,,,,,,
870,1929.56,1931.66,2.1,4号我觉得你太笃定了吧,3,7,3_7,平民,,,,,,,,,,,,,,,
871,1931.66,1934.84,3.18,就听完5号发言也不听他警上后置金水,3,7,3_7,平民,,,,,,,,,,,,,,,
872,1934.84,1935.48,0.64,也不听一下,3,7,3_7,平民,,,,,,,,,,,,,,,
873,1935.48,1936.59,1.11,11号发言,3,7,3_7,平民,,,,,,,,,,,,,,,
874,1936.59,1938.55,1.96,直接就说9号肯定冤家,3,7,3_7,平民,,,,,,,,,,,,,,,
875,1939.83,1941.07,1.24,4号我觉得太笃定了,3,7,3_7,平民,,,,,,,,,,,,,,,
876,1941.07,1943.17,2.1,笃定都不是很像一个狼,3,7,3_7,平民,,,,,,,,,,,,,,,
877,1943.17,1943.81,0.64,你知道吧,3,7,3_7,平民,,,,,,,,,,,,,,,
878,1943.81,1945.45,1.64,笃定的不是很像一个狼,3,7,3_7,平民,,,,,混,,,,,,,,,,
879,1945.45,1947.73,2.28,我甚至考虑你有没有可能是一个混,3,7,3_7,平民,,,,,,,,,,,,,,,
880,1947.73,1949.77,2.04,因为很难听完5号发言,3,7,3_7,平民,,,,,,,,,,,,,,,
881,1949.77,1952.23,2.46,不听9号警上后置金水发言,3,7,3_7,平民,,,,,,,,,,,,,,,
882,1952.23,1954.75,2.52,以及9号五九那个5号的警下查杀,3,7,3_7,平民,,,,,,,,,,,,,,,
883,1954.75,1957.17,2.42,11号发言直接选择all in站边,3,7,3_7,平民,,,,,,,,,,,,,,,
884,1957.17,1959.99,2.82,所以没觉得四底牌一定是红狼牌,3,7,3_7,平民,,,,,不一定是狼,,,,,,,,,,
885,1959.99,1962.81,2.82,我觉得11很像狼牌呀,3,7,3_7,平民,,,,,,,,,,,,像狼,,,
886,1963.51,1964.55,1.04,就如果九是预言家,3,7,3_7,平民,,,,,,,,,,,,,,,
887,1964.55,1966.72,2.17,我都觉得他们是不是狼踩狼了呀,3,7,3_7,平民,,,,,,,,,,,,,,,
888,1966.72,1968.78,2.06,所以我是要听一下的,3,7,3_7,平民,,,,,,,,,,,,,,,
889,1968.78,1970.68,1.9,因为9号在给我发金水,3,7,3_7,平民,,,,,,,,,,,,,,,
890,1970.68,1973.02,2.34,我觉得那个细节很像预言家呀,3,7,3_7,平民,,,,,,,,,,很像,,,,,
891,1973.02,1974.94,1.92,我确实对吧,3,7,3_7,平民,,,,,,,,,,,,,,,
892,1974.94,1976.82,1.88,看完牌入夜,3,7,3_7,平民,,,,,,,,,,,,,,,
893,1976.82,1980.26,3.44,先把我这个没有镜片的眼镜先摘掉对吧,3,7,3_7,平民,,,,,,,,,,,,,,,
894,1980.26,1981.3,1.04,所以他观察到这一点,3,7,3_7,平民,,,,,,,,,,,,,,,
895,1981.3,1982.6,1.3,我觉得有点细,3,7,3_7,平民,,,,,,,,,,,,,,,
896,1982.6,1984.84,2.24,包括我坐4号旁边,3,7,3_7,平民,,,,,,,,,,,,,,,
897,1984.84,1985.92,1.08,4号今天开拍前,3,7,3_7,平民,,,,,,,,,,,,,,,
898,1985.92,1988.44,2.52,对我们2号三号这位置讲了句话,3,7,3_7,平民,,,,,,,,,,,,,,,
899,1988.44,1990.57,2.13,他说今天9号是幸运数字,3,7,3_7,平民,,,,,,,,,,,,,,,
900,1990.57,1991.69,1.12,非常的幸运,3,7,3_7,平民,,,,,,,,,,,,,,,
901,1993.29,1994.29,1,所以他在聊这个时候,3,7,3_7,平民,,,,,,,,,,,,,,,
902,1994.29,1997.83,3.54,我就觉得4号有没有一种可能,3,7,3_7,平民,,,,,,,,,,,,,,,
903,1997.83,1998.99,1.16,比如说你是一个混血,3,7,3_7,平民,,,,,,,,,,,,,,,
904,1998.99,1999.93,0.94,而你混了9号,3,7,3_7,平民,,,,,,,,,,,,,,,
905,1999.93,2000.99,1.06,所以我听一下吧,3,7,3_7,平民,,,,,,,,,,,,,,,
906,2000.99,2004.299,3.309,只要5号这个发查杀的感觉比较有冲击力,3,7,3_7,平民,,,,,,,,,,,,,,,
907,2004.299,2004.859,0.56,你知道吧,3,7,3_7,平民,,,,,,,,,,,,,,,
908,2004.859,2006.059,1.2,警下就两张牌,3,7,3_7,平民,,,,,,,,,,,,,,,
909,2006.059,2007.76,1.701,先甩一记查杀,3,7,3_7,平民,,,,,,,,,,,,,,,
910,2007.76,2009.04,1.28,所以我要听一下,3,7,3_7,平民,,,,,,,,,,,,,,,
911,2009.04,2010.14,1.1,先先自断一臂,3,7,3_7,平民,,,,,,,,,,,,,,,
912,2010.14,2011.2,1.06,警下总共两张牌,3,7,3_7,平民,,,,,,,,,,,,,,,
913,2011.2,2012.54,1.34,先把11查杀了,3,7,3_7,平民,,,,,,,,,,,,,,,
914,2012.54,2014.47,1.93,所以我可以听一下的啊,3,7,3_7,平民,,,,,,,,,,,,,,,
915,2014.47,2016.31,1.84,反正我自己听出来的结论就是,3,7,3_7,平民,,,,,,,,,,,,,,,
916,2016.31,2019.26,2.95,我觉得4号不是很像红狼牌啊,3,7,3_7,平民,,,,,,,,,,,,,,,
917,2019.26,2021.7,2.44,然后九跟五我其实觉得发言都还可以,3,7,3_7,平民,,,,,,都还可以,,,,还可以,,,,,
918,2021.7,2023.1,1.4,因为九在高这发言嘛,3,7,3_7,平民,,,,,,,,,,,,,,,
919,2023.1,2026.409,3.309,但我自己觉得11号接查杀很像一个狼牌,3,7,3_7,平民,,,,,,,,,,,,,,,
920,2026.649,2027.609,0.96,至于7号,3,7,3_7,平民,,,,,,,,,,,,,,,
921,2027.609,2029.089,1.48,8号以及10号的关系,3,7,3_7,平民,,,,,,,,,,,,,,,
922,2029.089,2031.1,2.011,其实我觉得七还可以,3,7,3_7,平民,,,,,,,,还可以,,,,,,,
923,2031.1,2032.9,1.8,我自己觉得七还可以,3,7,3_7,平民,,,,,,,,,,,,,,,
924,2032.9,2034.7,1.8,其他的身份我警下再给吧,3,7,3_7,平民,,,,,,,,,,,,,,,
925,2034.7,2036.22,1.52,反正我是好人牌,3,7,3_7,平民,,,,,,,,,,,,,,,
927,2041.22,2043.7,2.48,3号听着确实比较像好人吧,2,8,2_8,混血儿,,,,像好人,,,,,,,,,,,
928,2043.7,2045.54,1.84,因为3号都说如果站边,2,8,2_8,混血儿,,,,,,,,,,,,,,,
929,2045.54,2046.82,1.28,9号都有可能狼查狼,2,8,2_8,混血儿,,,,,,,,,,,,,,,
930,2046.82,2048.67,1.85,你觉得11怎么能是狼对吧,2,8,2_8,混血儿,,,,,,,,,,,,,,,
931,2048.67,2050.83,2.16,所以我觉得三的发言还比较像好,2,8,2_8,混血儿,,,,,,,,,,,,,,,
932,2050.83,2052.929,2.099,因为我也觉得四有可能是混子呀,2,8,2_8,混血儿,,,,,混子,,,,,,,,,,
933,2052.929,2054.83,1.901,直接all in站边吗,2,8,2_8,混血儿,,,,,,,,,,,,,,,
934,2054.83,2055.77,0.94,真的假的,2,8,2_8,混血儿,,,,,,,,,,,,,,,
935,2055.77,2057.399,1.629,11发言不用听啦,2,8,2_8,混血儿,,,,,,,,,,,,,,,
936,2057.399,2062.05,4.651,所以4号可能四可以是混子呀对吧,2,8,2_8,混血儿,,,,,,,,,,,,,,,
937,2062.05,2062.889,0.839,就混了9号,2,8,2_8,混血儿,,,,,,,,,,,,,,,
938,2062.889,2064.09,1.201,包括3号聊的是,2,8,2_8,混血儿,,,,,,,,,,,,,,,
939,2064.09,2066.659,2.569,甚至他混9号的这个号码都说出来了,2,8,2_8,混血儿,,,,,,,,,,,,,,,
940,2066.659,2069.018,2.359,因为开牌前4号说9号是幸运位置,2,8,2_8,混血儿,,,,,,,,,,,,,,,
941,2069.018,2070.559,1.541,所以他有可能混9号的,2,8,2_8,混血儿,,,,,,,,,,,,,,,
942,2070.559,2073.32,2.761,所以我觉得三的想法跟我比较相像吧,2,8,2_8,混血儿,,,,,,,,,,,,,,,
943,2073.32,2075.12,1.8,那肯定要听一轮11的发言,2,8,2_8,混血儿,,,,,,,,,,,,,,,
944,2075.12,2076.26,1.14,再决定站边呀,2,8,2_8,混血儿,,,,,,,,,,,,,,,
945,2076.26,2078.96,2.7,目前5号九号我觉得都还有面吧,2,8,2_8,混血儿,,,,,,有面,,,,都有面,,,,,
946,2078.96,2082.559,3.599,首先9号其实发言问题我觉得8号有聊过,2,8,2_8,混血儿,,,,,,,,,,,,,,,
947,2082.559,2085.079,2.52,确实是比如说你为什么非要去验6号,2,8,2_8,混血儿,,,,,,,,,,,,,,,
948,2085.079,2087.879,2.8,11号就是正常六跟11肯定优先进验,2,8,2_8,混血儿,,,,,,,,,,,,,,,
949,2087.879,2088.279,0.4,11号,2,8,2_8,混血儿,,,,,,,,,,,,,,,
950,2088.279,2089.478,1.199,6号看一下沾边对吧,2,8,2_8,混血儿,,,,,,,,,,,,,,,
951,2089.478,2090.239,0.761,你说六倒钩,2,8,2_8,混血儿,,,,,,,,,,,,,,,
952,2090.239,2091.159,0.92,你都要验死他,2,8,2_8,混血儿,,,,,,,,,,,,,,,
953,2091.159,2092.839,1.68,那你干不是第一天验他得了呗,2,8,2_8,混血儿,,,,,,,,,,,,,,,
954,2092.839,2094.25,1.411,就让他无处遁形吗,2,8,2_8,混血儿,,,,,,,,,,,,,,,
955,2094.25,2097.37,3.12,然后八五的发言问题是在于,2,8,2_8,混血儿,,,,,,,,,,,,,,,
956,2097.37,2102.23,4.86,5号非说八牌说678不能说三个狼,2,8,2_8,混血儿,,,,,,问题,,,,,,,,,
957,2102.23,2103.31,1.08,我们不是刚抽的吗,2,8,2_8,混血儿,,,,,,,,,,,,,,,
958,2103.31,2103.63,0.32,一起,2,8,2_8,混血儿,,,,,,,,,,,,,,,
959,2103.63,2106.17,2.54,所以我觉得5号这个点聊的很奇怪呀,2,8,2_8,混血儿,,,,,,,,,,,,,,,
960,2106.17,2106.81,0.64,说六七,2,8,2_8,混血儿,,,,,,,,,,,,,,,
961,2106.81,2108.63,1.82,所以678不能是三个狼,2,8,2_8,混血儿,,,,,,,,,,,,,,,
962,2108.63,2109.37,0.74,不存在,2,8,2_8,混血儿,,,,,,,,,,,,,,,
963,2109.37,2110.09,0.72,谁都可以哦,2,8,2_8,混血儿,,,,,,,,,,,,,,,
964,2110.09,2112.25,2.16,不不能说三个狼还是三个好人来着,2,8,2_8,混血儿,,,,,,,,,,,,,,,
965,2112.25,2115.5,3.25,所以当时我是觉得5号这一点聊得有点怪吧,2,8,2_8,混血儿,,,,,,,,,,,,,,,
966,2115.5,2116.22,0.72,当然了,2,8,2_8,混血儿,,,,,,,,,,,,,,,
967,2116.22,2117.94,1.72,就是肯定要更新一轮11的发言,2,8,2_8,混血儿,,,,,,,,,,,,,,,
968,2117.94,2120.66,2.72,那5号他但是比如说在5号的视角,2,8,2_8,混血儿,,,,,,,,,,,,,,,
969,2120.66,2123.5,2.84,他正常应该是打七九十七九十一三个狼,2,8,2_8,混血儿,,,,,,,,,,,,,,,
970,2123.5,2124.46,0.96,但他没有打7号,2,8,2_8,混血儿,,,,,,,,,,,,,,,
971,2124.46,2125.22,0.76,他打的是9号,2,8,2_8,混血儿,,,,,,,,,,,,,,,
972,2125.22,2126.02,0.8,11号对吧,2,8,2_8,混血儿,,,,,,,,,,,,,,,
973,2126.02,2127.94,1.92,他就7号甚至都有可能是好人,2,8,2_8,混血儿,,,,,,,,,,,,,,,
974,2127.94,2133.48,5.54,他说后面的开多狼其实也不是很很想活的样子,2,8,2_8,混血儿,,,,,,,,,,,,,,,
975,2133.48,2137.33,3.85,然后我觉得可以更新一轮警下11的发言,2,8,2_8,混血儿,,,,,,,,,,,,再听一轮,,,
976,2137.33,2138.53,1.2,再站边嘛,2,8,2_8,混血儿,,,,,,,,,,,,,,,
977,2138.53,2141.62,3.09,然后觉得前置位3号比较像好人,2,8,2_8,混血儿,,,,,,,,,,,,,,,
978,2141.62,2144.28,2.66,然后我觉得7号八号其实也还行,2,8,2_8,混血儿,,,,,,,,还行,还行,,,,,,
979,2144.28,2147.37,3.09,7号八号的位置也还行吧,2,8,2_8,混血儿,,,,,,,,,,,,,,,
980,2147.37,2148.79,1.42,我不太确定哦,2,8,2_8,混血儿,,,好人,,,,,,,,,,,,
981,2148.79,2151.61,2.82,但是因为因为他们都站边,2,8,2_8,混血儿,,,,,,,,,,,,,,,
982,2151.61,2153.13,1.52,九还说八还是好人,2,8,2_8,混血儿,,,,,,,,,,,,,,,
983,2153.13,2154.54,1.41,说4号站边了,2,8,2_8,混血儿,,,,,,,,,,,,,,,
984,2154.54,2155.5,0.96,9号都不敢得罪,2,8,2_8,混血儿,,,,,,,,,,,,,,,
985,2155.5,2155.86,0.36,8号,2,8,2_8,混血儿,,,,,,,,,,,,,,,
986,2155.86,2158.37,2.51,说8号是站错边的好人,2,8,2_8,混血儿,,,,,,,,,,,,,,,
987,2158.37,2160.75,2.38,所以我觉得四的发言其实很奇怪的,2,8,2_8,混血儿,,,,,,,,,,,,,,,
988,2160.75,2161.59,0.84,我觉得四不是狼,2,8,2_8,混血儿,,,,,非狼即混,,,,,,,,,,
989,2161.59,2162.27,0.68,就是混子吧,2,8,2_8,混血儿,,,,,,,,,,,,,,,
990,2162.27,2164.53,2.26,应该就是反正有点怪怪的嗯,2,8,2_8,混血儿,,,,,,,,,,,,,,,
991,2164.53,2167.3,2.77,但我觉得7号还可以,2,8,2_8,混血儿,,,,,,,,,,,,,,,
992,2167.3,2168.32,1.02,8号还行吧,2,8,2_8,混血儿,,,,,,,,,,,,,,,
993,2168.32,2169.68,1.36,3号可能是好人吧,2,8,2_8,混血儿,,,,,,,,,,,,,,,
994,2169.68,2170.26,0.58,就这样吧,2,8,2_8,混血儿,,,,,,,,,,,,,,,
996,2173.21,2175.87,2.66,快乐的一局游戏开始了,1,9,1_9,白神,,,,,,,,,,,,,,,
997,2176.31,2178.99,2.68,我作为警上偏沉底位的好人牌,1,9,1_9,白神,,,,,,,,,,,,,,,
998,2178.99,2180.39,1.4,那我对这个一组对跳,1,9,1_9,白神,,,,,,,,,,,,,,,
999,2180.39,2184.09,3.7,肯定是要嗯发表一些我的观点嘛,1,9,1_9,白神,,,,,,,,,,,,,,,
1000,2184.09,2185.45,1.36,5号九号跳预言家,1,9,1_9,白神,,,,,,,,,,,,,,,
1001,2185.45,2187.08,1.63,我站9号,1,9,1_9,白神,,,,,,,,,,站边9号,,,,,
1002,2187.08,2189.28,2.2,我的判断原因是这样的,1,9,1_9,白神,,,,,,,,,,,,,,,
1003,2189.28,2192.8,3.52,9号警上第一个发言发3号金水的心路历程呢,1,9,1_9,白神,,,,,,,,,,,,,,,
1004,2192.8,2193.92,1.12,我觉得没有问题,1,9,1_9,白神,,,,,,,,,,,,,,,
1005,2193.92,2196.23,2.31,发言状态我也觉得还可以,1,9,1_9,白神,,,,,,,,,,,,,,,
1006,2196.23,2197.47,1.24,略有瑕疵的,1,9,1_9,白神,,,,,,,,,,,,,,,
1007,2197.47,2198.23,0.76,就是警徽流,1,9,1_9,白神,,,,,,,,,,,,,,,
1008,2198.23,2201.27,3.04,10号跟6号倒不是像大家说的6号看站边,1,9,1_9,白神,,,,,,,,,,,,,,,
1009,2201.27,2203.89,2.62,因为10号第一个发言给的信息是一号,1,9,1_9,白神,,,,,,,,,,,,,,,
1010,2203.89,2205.01,1.12,9号像身份牌,1,9,1_9,白神,,,,,,,,,,,,,,,
1011,2205.01,2205.43,0.42,6号,1,9,1_9,白神,,,,,,,,,,,,,,,
1012,2205.43,2206.71,1.28,11号像好人,1,9,1_9,白神,,,,,,,,,,,,,,,
1013,2206.71,2208.91,2.2,我觉得9号如果要验10号呢,1,9,1_9,白神,,,,,,,,,,,,,,,
1014,2208.91,2211.17,2.26,第二警徽流压6号略微有一点不妥,1,9,1_9,白神,,,,,,,,,,第二警徽流不妥,,,,,
1015,2211.17,2212.63,1.46,当然你是前置发言嘛,1,9,1_9,白神,,,,,,,,,,,,,,,
1016,2212.63,2215.069,2.439,我觉得这一点不算特别大的瑕疵,1,9,1_9,白神,,,,,,,,,,,,,,,
1017,2215.069,2216.509,1.44,对比5号发言呢,1,9,1_9,白神,,,,,,,,,,,,,,,
1018,2216.509,2219.909,3.4,我觉得5号就是肯定是一个悍跳了,1,9,1_9,白神,,,,,,,,,,,,,,,
1019,2219.909,2221.909,2,5号警上发言是这样发的,1,9,1_9,白神,,,,,,悍跳,,,,,,,,,
1020,2221.909,2224.359,2.45,他验了11号是一个狼牌,1,9,1_9,白神,,,,,,,,,,,,,,,
1021,2224.359,2226.039,1.68,他第一个给的好人是谁呢,1,9,1_9,白神,,,,,,,,,,,,,,,
1022,2226.039,2227.06,1.021,是10号,1,9,1_9,白神,,,,,,,,,,,,,,,
1023,2227.06,2228.66,1.6,10号警上发言说,1,9,1_9,白神,,,,,,,,,,,,,,,
1024,2228.66,2230.02,1.36,6号11号两好人,1,9,1_9,白神,,,,,,,,,,,,,,,
1025,2230.02,2231.22,1.2,5号已知11是狼,1,9,1_9,白神,,,,,,,,,,,,,,,
1026,2231.22,2233.029,1.809,凭什么给10号好人身份,1,9,1_9,白神,,,,,,,,,,,,,,,
1027,2233.029,2235.469,2.44,这是我觉得第一个5号是狼的点,1,9,1_9,白神,,,,,,,,,,,,,,,
1028,2235.469,2239.009,3.54,第二个5号警上发言给了第二个好人是8号,1,9,1_9,白神,,,,,,,,,,,,,,,
1029,2239.009,2240.23,1.221,踩死了7号,1,9,1_9,白神,,,,,,,,,,,,,,,
1030,2240.23,2241.87,1.64,8号警上发言说,1,9,1_9,白神,,,,,,,,,,,,,,,
1031,2241.87,2244.27,2.4,前刚后放没有明确站边,1,9,1_9,白神,,,,,,,,,,,,,,,
1032,2244.27,2245.91,1.64,5号说八九不见面,1,9,1_9,白神,,,,,,,,,,,,,,,
1033,2245.91,2248.77,2.86,这个不见面关系在我这得不出第三,1,9,1_9,白神,,,,,,,,,,,,,,,
1034,2248.77,2251.91,3.14,5号说7号他发完言是一个铁狼牌了,1,9,1_9,白神,,,,,,,,,,,,,,,
1035,2251.91,2255.069,3.159,但是从4号到12号开始表水,1,9,1_9,白神,,,,,,,,,,,,,,,
1036,2255.069,2257.249,2.18,假设5号带入预言家视角,1,9,1_9,白神,,,,,,,,,,,,,,,
1037,2257.249,2259.269,2.02,7号在他眼里疑似是一个狼,1,9,1_9,白神,,,,,,,,,,,,,,,
1038,2259.269,2260.509,1.24,9号是一个悍跳的狼,1,9,1_9,白神,,,,,,,,,,,,,,,
1039,2260.509,2261.63,1.121,11号是一个查杀,1,9,1_9,白神,,,,,,,,,,,,,,,
1040,2261.63,2263.49,1.86,那4~12最多出一个狼,1,9,1_9,白神,,,,,,,,,,,,,,,
1041,2263.49,2264.99,1.5,4号12号怎么表水啊,1,9,1_9,白神,,,,,,,,,,,,,,,
1042,2264.99,2266.23,1.24,我们这边不用发言,1,9,1_9,白神,,,,,,,,,,,,,,,
1043,2266.23,2267.73,1.5,就是最多只有一个狼,1,9,1_9,白神,,,,,,,,,,,,,,,
1044,2267.73,2269.42,1.69,最撑破天加一个混,1,9,1_9,白神,,,,,,,,,,,,,,,
1045,2269.42,2271.84,2.42,他怎么可能说从42开始表水,1,9,1_9,白神,,,,,,,,,,,,,,,
1046,2271.84,2274.649,2.809,所以我觉得5号发言不是预言牌啊,1,9,1_9,白神,,,,,,,,,,,,,,,
